"subject","response","rt","task","bade_condition","prompt_type","scenario_trial"
"qeljkzb",4,4083,"BADE","negative","lure",1
"qeljkzb",5,2628,"BADE","negative","true_",1
"qeljkzb",4,2217,"BADE","negative","lure",1
"qeljkzb",2,3434,"BADE","negative","absurd",1
"qeljkzb",4,4687,"BADE","positive","lure",1
"qeljkzb",4,2260,"BADE","positive","true_",1
"qeljkzb",5,4513,"BADE","positive","lure",1
"qeljkzb",4,2236,"BADE","positive","absurd",1
"qeljkzb",4,3010,"BADE","negative","lure",1
"qeljkzb",5,3467,"BADE","negative","true_",1
"qeljkzb",2,3112,"BADE","negative","lure",1
"qeljkzb",4,3563,"BADE","negative","absurd",1
"qeljkzb",4,3915,"BADE","negative","lure",1
"qeljkzb",5,2802,"BADE","negative","true_",1
"qeljkzb",4,2666,"BADE","negative","lure",1
"qeljkzb",5,2620,"BADE","negative","absurd",1
"s9w9e92",5,2425,"BADE","negative","true_",1
"s9w9e92",4,2338,"BADE","negative","lure",1
"s9w9e92",4,1988,"BADE","negative","lure",1
"s9w9e92",5,1713,"BADE","negative","absurd",1
"s9w9e92",5,2757,"BADE","negative","true_",2
"s9w9e92",4,3704,"BADE","negative","absurd",2
"s9w9e92",5,1822,"BADE","negative","lure",2
"s9w9e92",3,2879,"BADE","negative","lure",2
"s9w9e92",4,4461,"BADE","negative","lure",3
"s9w9e92",4,3753,"BADE","negative","absurd",3
"s9w9e92",4,3332,"BADE","negative","true_",3
"s9w9e92",4,2570,"BADE","negative","lure",3
"s9w9e92",4,3335,"BADE","positive","true_",1
"s9w9e92",5,2688,"BADE","positive","lure",1
"s9w9e92",4,2182,"BADE","positive","lure",1
"s9w9e92",6,2146,"BADE","positive","absurd",1
"s9w9e92",3,2243,"BADE","positive","true_",2
"s9w9e92",4,1491,"BADE","positive","absurd",2
"s9w9e92",4,1732,"BADE","positive","lure",2
"s9w9e92",5,2040,"BADE","positive","lure",2
"s9w9e92",4,3327,"BADE","positive","lure",3
"s9w9e92",5,3132,"BADE","positive","absurd",3
"s9w9e92",5,2228,"BADE","positive","true_",3
"s9w9e92",4,4244,"BADE","positive","lure",3
"s9w9e92",5,2529,"BADE","positive","true_",1
"s9w9e92",5,2051,"BADE","positive","lure",1
"s9w9e92",4,1946,"BADE","positive","lure",1
"s9w9e92",4,1946,"BADE","positive","absurd",1
"s9w9e92",4,2639,"BADE","positive","true_",2
"s9w9e92",4,1675,"BADE","positive","absurd",2
"s9w9e92",4,1633,"BADE","positive","lure",2
"s9w9e92",4,1427,"BADE","positive","lure",2
"s9w9e92",4,2240,"BADE","positive","lure",3
"s9w9e92",4,2734,"BADE","positive","absurd",3
"s9w9e92",4,1129,"BADE","positive","true_",3
"s9w9e92",5,4265,"BADE","positive","lure",3
"s9w9e92",4,3727,"BADE","negative","true_",1
"s9w9e92",4,2853,"BADE","negative","lure",1
"s9w9e92",5,4039,"BADE","negative","lure",1
"s9w9e92",5,11634,"BADE","negative","absurd",1
"s9w9e92",4,4166,"BADE","negative","true_",2
"s9w9e92",4,4613,"BADE","negative","absurd",2
"s9w9e92",6,11332,"BADE","negative","lure",2
"s9w9e92",4,2099,"BADE","negative","lure",2
"s9w9e92",2,93829,"BADE","negative","lure",3
"s9w9e92",5,3553,"BADE","negative","absurd",3
"s9w9e92",5,4458,"BADE","negative","true_",3
"s9w9e92",6,2368,"BADE","negative","lure",3
"s9w9e92",5,4751,"BADE","positive","true_",1
"s9w9e92",4,2315,"BADE","positive","lure",1
"s9w9e92",4,2375,"BADE","positive","lure",1
"s9w9e92",4,1858,"BADE","positive","absurd",1
"s9w9e92",4,3035,"BADE","positive","true_",2
"s9w9e92",4,1527,"BADE","positive","absurd",2
"s9w9e92",4,2131,"BADE","positive","lure",2
"s9w9e92",3,1196,"BADE","positive","lure",2
"s9w9e92",5,2277,"BADE","positive","lure",3
"s9w9e92",4,2681,"BADE","positive","absurd",3
"s9w9e92",5,1947,"BADE","positive","true_",3
"s9w9e92",4,2106,"BADE","positive","lure",3
"s9w9e92",6,2143,"BADE","positive","true_",1
"s9w9e92",4,2052,"BADE","positive","lure",1
"s9w9e92",5,1069,"BADE","positive","lure",1
"s9w9e92",5,1084,"BADE","positive","absurd",1
"s9w9e92",4,4727,"BADE","positive","true_",2
"s9w9e92",4,1679,"BADE","positive","absurd",2
"s9w9e92",4,1611,"BADE","positive","lure",2
"s9w9e92",4,1439,"BADE","positive","lure",2
"s9w9e92",4,2110,"BADE","positive","lure",3
"s9w9e92",4,1417,"BADE","positive","absurd",3
"s9w9e92",3,1276,"BADE","positive","true_",3
"s9w9e92",4,1547,"BADE","positive","lure",3
"s9w9e92",4,1899,"BADE","positive","true_",1
"s9w9e92",4,1315,"BADE","positive","lure",1
"s9w9e92",4,1626,"BADE","positive","lure",1
"s9w9e92",4,1638,"BADE","positive","absurd",1
"s9w9e92",4,2411,"BADE","positive","true_",2
"s9w9e92",4,1419,"BADE","positive","absurd",2
"s9w9e92",4,1477,"BADE","positive","lure",2
"s9w9e92",4,1873,"BADE","positive","lure",2
"s9w9e92",4,2763,"BADE","positive","lure",3
"s9w9e92",4,1622,"BADE","positive","absurd",3
"s9w9e92",4,1418,"BADE","positive","true_",3
"s9w9e92",4,1984,"BADE","positive","lure",3
"s9w9e92",3,1856,"BADE","positive","true_",1
"s9w9e92",4,2642,"BADE","positive","lure",1
"s9w9e92",4,1334,"BADE","positive","lure",1
"s9w9e92",5,71736,"BADE","positive","absurd",1
"s9w9e92",4,5023,"BADE","positive","true_",2
"s9w9e92",4,6827,"BADE","positive","absurd",2
"s9w9e92",5,8049,"BADE","positive","lure",2
"s9w9e92",5,2772,"BADE","positive","lure",2
"s9w9e92",4,3110,"BADE","positive","lure",3
"s9w9e92",5,59873,"BADE","positive","absurd",3
"s9w9e92",4,15298,"BADE","positive","true_",3
"s9w9e92",4,1832,"BADE","positive","lure",3
"s9w9e92",3,2046,"BADE","positive","true_",1
"s9w9e92",4,2124,"BADE","positive","lure",1
"s9w9e92",5,1631,"BADE","positive","lure",1
"s9w9e92",5,1493,"BADE","positive","absurd",1
"s9w9e92",4,8315,"BADE","positive","true_",2
"s9w9e92",4,1748,"BADE","positive","absurd",2
"s9w9e92",4,1413,"BADE","positive","lure",2
"s9w9e92",3,2238,"BADE","positive","lure",2
"s9w9e92",3,2258,"BADE","positive","lure",3
"s9w9e92",4,2356,"BADE","positive","absurd",3
"s9w9e92",4,1864,"BADE","positive","true_",3
"s9w9e92",4,8046,"BADE","positive","lure",3
"s9w9e92",4,2756,"BADE","negative","true_",1
"s9w9e92",4,1935,"BADE","negative","lure",1
"s9w9e92",4,1786,"BADE","negative","lure",1
"s9w9e92",4,1607,"BADE","negative","absurd",1
"s9w9e92",4,3010,"BADE","negative","true_",2
"s9w9e92",4,1934,"BADE","negative","absurd",2
"s9w9e92",4,1502,"BADE","negative","lure",2
"s9w9e92",4,1921,"BADE","negative","lure",2
"s9w9e92",4,2316,"BADE","negative","lure",3
"s9w9e92",3,6935,"BADE","negative","absurd",3
"s9w9e92",4,3451,"BADE","negative","true_",3
"s9w9e92",4,5974,"BADE","negative","lure",3
"s9w9e92",4,2528,"BADE","positive","true_",1
"s9w9e92",4,2623,"BADE","positive","lure",1
"s9w9e92",3,1737,"BADE","positive","lure",1
"s9w9e92",4,2082,"BADE","positive","absurd",1
"s9w9e92",4,2433,"BADE","positive","true_",1
"s9w9e92",4,3126,"BADE","positive","lure",1
"s9w9e92",4,2124,"BADE","positive","lure",1
"s9w9e92",4,1838,"BADE","positive","absurd",1
"s9w9e92",4,2080,"BADE","positive","true_",2
"s9w9e92",3,1281,"BADE","positive","absurd",2
"s9w9e92",4,1312,"BADE","positive","lure",2
"s9w9e92",4,1337,"BADE","positive","lure",2
"s9w9e92",4,11840,"BADE","positive","lure",3
"s9w9e92",4,1880,"BADE","positive","absurd",3
"s9w9e92",4,1632,"BADE","positive","true_",3
"s9w9e92",4,1568,"BADE","positive","lure",3
"s9w9e92",3,1919,"BADE","negative","true_",1
"s9w9e92",4,1782,"BADE","negative","lure",1
"s9w9e92",4,2130,"BADE","negative","lure",1
"s9w9e92",3,1331,"BADE","negative","absurd",1
"s9w9e92",4,2450,"BADE","negative","true_",2
"s9w9e92",4,1729,"BADE","negative","absurd",2
"s9w9e92",4,79480,"BADE","negative","lure",2
"s9w9e92",4,5344,"BADE","negative","lure",2
"s9w9e92",4,2243,"BADE","negative","true_",1
"s9w9e92",4,1895,"BADE","negative","lure",1
"s9w9e92",4,1265,"BADE","negative","lure",1
"s9w9e92",4,1473,"BADE","negative","absurd",1
"s9w9e92",3,1732,"BADE","negative","true_",2
"s9w9e92",4,1351,"BADE","negative","absurd",2
"s9w9e92",4,2909,"BADE","negative","lure",2
"s9w9e92",4,1327,"BADE","negative","lure",2
"s9w9e92",4,2094,"BADE","negative","lure",3
"s9w9e92",4,1888,"BADE","negative","absurd",3
"s9w9e92",4,1404,"BADE","negative","true_",3
"s9w9e92",3,1087,"BADE","negative","lure",3
"s9w9e92",4,1728,"BADE","negative","true_",1
"s9w9e92",4,1162,"BADE","negative","lure",1
"s9w9e92",4,1334,"BADE","negative","lure",1
"s9w9e92",4,1434,"BADE","negative","absurd",1
"s9w9e92",4,2215,"BADE","negative","true_",2
"s9w9e92",4,1168,"BADE","negative","absurd",2
"s9w9e92",4,1289,"BADE","negative","lure",2
"s9w9e92",4,1920,"BADE","negative","lure",2
"s9w9e92",4,1898,"BADE","negative","lure",3
"s9w9e92",4,3302,"BADE","negative","absurd",3
"s9w9e92",4,1426,"BADE","negative","true_",3
"s9w9e92",4,1438,"BADE","negative","lure",3
"s9w9e92",5,7661,"BADE","negative","true_",1
"s9w9e92",5,1372,"BADE","negative","lure",1
"s9w9e92",4,1299,"BADE","negative","lure",1
"s9w9e92",5,2947,"BADE","negative","absurd",1
"s9w9e92",4,2657,"BADE","negative","true_",2
"s9w9e92",4,2118,"BADE","negative","absurd",2
"s9w9e92",4,1520,"BADE","negative","lure",2
"s9w9e92",4,1625,"BADE","negative","lure",2
"s9w9e92",3,2154,"BADE","negative","lure",3
"s9w9e92",4,1220,"BADE","negative","absurd",3
"s9w9e92",4,1446,"BADE","negative","true_",3
"s9w9e92",4,1783,"BADE","negative","lure",3
"s9w9e92",4,1951,"BADE","negative","true_",1
"s9w9e92",4,2017,"BADE","negative","lure",1
"s9w9e92",4,1189,"BADE","negative","lure",1
"s9w9e92",4,1887,"BADE","negative","absurd",1
"s9w9e92",4,2244,"BADE","negative","true_",2
"s9w9e92",4,2045,"BADE","negative","absurd",2
"s9w9e92",4,1343,"BADE","negative","lure",2
"s9w9e92",4,1463,"BADE","negative","lure",2
"s9w9e92",4,2052,"BADE","negative","lure",3
"s9w9e92",4,1295,"BADE","negative","absurd",3
"s9w9e92",4,1705,"BADE","negative","true_",3
"s9w9e92",4,1446,"BADE","negative","lure",3
"s9w9e92",3,1773,"BADE","negative","true_",1
"s9w9e92",4,2697,"BADE","negative","lure",1
"s9w9e92",4,1678,"BADE","negative","lure",1
"s9w9e92",4,1637,"BADE","negative","absurd",1
"s9w9e92",4,2734,"BADE","negative","true_",2
"s9w9e92",4,1421,"BADE","negative","absurd",2
"s9w9e92",4,1649,"BADE","negative","lure",2
"s9w9e92",4,1415,"BADE","negative","lure",2
"s9w9e92",4,2392,"BADE","negative","lure",3
"s9w9e92",4,1089,"BADE","negative","absurd",3
"s9w9e92",4,1505,"BADE","negative","true_",3
"s9w9e92",4,1665,"BADE","negative","lure",3
"s9w9e92",3,1801,"BADE","positive","true_",1
"s9w9e92",4,2083,"BADE","positive","lure",1
"s9w9e92",4,1250,"BADE","positive","lure",1
"s9w9e92",4,3658,"BADE","positive","absurd",1
"s9w9e92",4,4290,"BADE","positive","true_",2
"s9w9e92",4,1191,"BADE","positive","absurd",2
"s9w9e92",4,1481,"BADE","positive","lure",2
"s9w9e92",4,3336,"BADE","positive","lure",2
"s9w9e92",4,2275,"BADE","positive","lure",3
"s9w9e92",4,1223,"BADE","positive","absurd",3
"s9w9e92",4,1619,"BADE","positive","true_",3
"s9w9e92",4,1832,"BADE","positive","lure",3
"s9w9e92",4,1875,"BADE","positive","true_",1
"s9w9e92",4,1582,"BADE","positive","lure",1
"s9w9e92",4,1520,"BADE","positive","lure",1
"s9w9e92",4,1007,"BADE","positive","absurd",1
"s9w9e92",4,1887,"BADE","positive","true_",2
"s9w9e92",4,1544,"BADE","positive","absurd",2
"s9w9e92",4,2339,"BADE","positive","lure",2
"s9w9e92",4,1991,"BADE","positive","lure",2
"s9w9e92",3,2175,"BADE","negative","true_",1
"s9w9e92",4,1299,"BADE","negative","lure",1
"s9w9e92",4,1966,"BADE","negative","lure",1
"s9w9e92",4,1290,"BADE","negative","absurd",1
"s9w9e92",3,69076,"BADE","negative","true_",2
"s9w9e92",4,19310,"BADE","negative","absurd",2
"s9w9e92",4,1653,"BADE","negative","lure",2
"s9w9e92",4,2089,"BADE","negative","lure",2
"s9w9e92",3,2206,"BADE","negative","lure",3
"s9w9e92",3,1967,"BADE","negative","absurd",3
"s9w9e92",4,1165,"BADE","negative","true_",3
"s9w9e92",3,1309,"BADE","negative","lure",3
"s9w9e92",3,2077,"BADE","negative","true_",1
"s9w9e92",4,8027,"BADE","negative","lure",1
"s9w9e92",3,7685,"BADE","negative","lure",1
"s9w9e92",4,1292,"BADE","negative","absurd",1
"s9w9e92",4,1972,"BADE","negative","true_",2
"s9w9e92",4,1656,"BADE","negative","absurd",2
"s9w9e92",4,25375,"BADE","negative","lure",2
"s9w9e92",4,1879,"BADE","negative","lure",2
"s9w9e92",3,2148,"BADE","negative","lure",3
"s9w9e92",4,1711,"BADE","negative","absurd",3
"s9w9e92",4,1486,"BADE","negative","true_",3
"s9w9e92",4,1628,"BADE","negative","lure",3
"s9w9e92",4,2697,"BADE","negative","true_",1
"s9w9e92",4,3810,"BADE","negative","lure",1
"s9w9e92",3,3373,"BADE","negative","lure",1
"s9w9e92",3,1571,"BADE","negative","absurd",1
"s9w9e92",3,2536,"BADE","negative","true_",2
"s9w9e92",3,1898,"BADE","negative","absurd",2
"s9w9e92",3,1440,"BADE","negative","lure",2
"s9w9e92",3,1279,"BADE","negative","lure",2
"s9w9e92",4,2009,"BADE","negative","lure",3
"s9w9e92",4,3173,"BADE","negative","absurd",3
"s9w9e92",3,1657,"BADE","negative","true_",3
"s9w9e92",4,2271,"BADE","negative","lure",3
"s9w9e92",4,2638,"BADE","positive","true_",1
"s9w9e92",4,1492,"BADE","positive","lure",1
"s9w9e92",4,2597,"BADE","positive","lure",1
"s9w9e92",3,2273,"BADE","positive","absurd",1
"s9w9e92",4,2536,"BADE","positive","true_",2
"s9w9e92",4,2156,"BADE","positive","absurd",2
"s9w9e92",4,1717,"BADE","positive","lure",2
"s9w9e92",4,2175,"BADE","positive","lure",2
"s9w9e92",4,2494,"BADE","positive","lure",3
"s9w9e92",4,2151,"BADE","positive","absurd",3
"s9w9e92",5,1706,"BADE","positive","true_",3
"s9w9e92",4,3038,"BADE","positive","lure",3
"j5cnqdq",4,9394,"BADE","negative","lure",1
"j5cnqdq",2,4875,"BADE","negative","absurd",1
"j5cnqdq",1,4249,"BADE","negative","true_",1
"j5cnqdq",1,3777,"BADE","negative","lure",1
"j5cnqdq",4,6659,"BADE","negative","absurd",2
"j5cnqdq",4,5923,"BADE","negative","true_",2
"j5cnqdq",2,6030,"BADE","negative","lure",2
"j5cnqdq",0,3405,"BADE","negative","lure",2
"j5cnqdq",1,6505,"BADE","negative","lure",3
"j5cnqdq",1,2511,"BADE","negative","lure",3
"j5cnqdq",5,3125,"BADE","negative","true_",3
"j5cnqdq",4,3142,"BADE","negative","absurd",3
"j5cnqdq",4,6079,"BADE","negative","lure",1
"j5cnqdq",1,2335,"BADE","negative","absurd",1
"j5cnqdq",2,2591,"BADE","negative","true_",1
"j5cnqdq",6,4407,"BADE","negative","lure",1
"j5cnqdq",1,3971,"BADE","negative","absurd",2
"j5cnqdq",4,1751,"BADE","negative","true_",2
"j5cnqdq",5,2399,"BADE","negative","lure",2
"j5cnqdq",5,2623,"BADE","negative","lure",2
"j5cnqdq",5,3986,"BADE","negative","lure",3
"j5cnqdq",4,5759,"BADE","negative","lure",3
"j5cnqdq",2,18270,"BADE","negative","true_",3
"j5cnqdq",1,3622,"BADE","negative","absurd",3
"j5cnqdq",2,4553,"BADE","negative","lure",1
"j5cnqdq",2,3735,"BADE","negative","absurd",1
"j5cnqdq",2,2815,"BADE","negative","true_",1
"j5cnqdq",4,3190,"BADE","negative","lure",1
"j5cnqdq",2,4164,"BADE","negative","absurd",2
"j5cnqdq",5,2486,"BADE","negative","true_",2
"j5cnqdq",1,2814,"BADE","negative","lure",2
"j5cnqdq",2,2182,"BADE","negative","lure",2
"j5cnqdq",0,6085,"BADE","negative","lure",3
"j5cnqdq",1,2110,"BADE","negative","lure",3
"j5cnqdq",5,2551,"BADE","negative","true_",3
"j5cnqdq",1,4046,"BADE","negative","absurd",3
"j5cnqdq",2,12547,"BADE","positive","lure",1
"j5cnqdq",4,28473,"BADE","positive","absurd",1
"j5cnqdq",4,1781,"BADE","positive","true_",1
"j5cnqdq",2,2669,"BADE","positive","lure",1
"j5cnqdq",4,3369,"BADE","positive","absurd",2
"j5cnqdq",5,2887,"BADE","positive","true_",2
"j5cnqdq",1,1815,"BADE","positive","lure",2
"j5cnqdq",1,2022,"BADE","positive","lure",2
"j5cnqdq",4,5343,"BADE","positive","lure",3
"j5cnqdq",1,2982,"BADE","positive","lure",3
"j5cnqdq",4,3519,"BADE","positive","true_",3
"j5cnqdq",4,5400,"BADE","positive","absurd",3
"j5cnqdq",2,3743,"BADE","negative","lure",1
"j5cnqdq",0,3503,"BADE","negative","absurd",1
"j5cnqdq",4,6293,"BADE","negative","true_",1
"j5cnqdq",2,2709,"BADE","negative","lure",1
"j5cnqdq",0,4019,"BADE","negative","absurd",2
"j5cnqdq",4,2638,"BADE","negative","true_",2
"j5cnqdq",1,26574,"BADE","negative","lure",2
"j5cnqdq",2,2526,"BADE","negative","lure",2
"j5cnqdq",0,3802,"BADE","negative","lure",3
"j5cnqdq",0,3942,"BADE","negative","lure",3
"j5cnqdq",5,1917,"BADE","negative","true_",3
"j5cnqdq",0,2093,"BADE","negative","absurd",3
"j5cnqdq",4,3394,"BADE","negative","lure",1
"j5cnqdq",0,2495,"BADE","negative","absurd",1
"j5cnqdq",2,3879,"BADE","negative","true_",1
"j5cnqdq",4,2222,"BADE","negative","lure",1
"j5cnqdq",0,3563,"BADE","negative","absurd",2
"j5cnqdq",6,2215,"BADE","negative","true_",2
"j5cnqdq",5,2231,"BADE","negative","lure",2
"j5cnqdq",4,2413,"BADE","negative","lure",2
"j5cnqdq",6,4309,"BADE","negative","lure",3
"j5cnqdq",6,1558,"BADE","negative","lure",3
"j5cnqdq",6,1824,"BADE","negative","true_",3
"j5cnqdq",0,1869,"BADE","negative","absurd",3
"j5cnqdq",4,3256,"BADE","negative","lure",1
"j5cnqdq",2,2599,"BADE","negative","absurd",1
"j5cnqdq",2,1934,"BADE","negative","true_",1
"j5cnqdq",4,1782,"BADE","negative","lure",1
"j5cnqdq",2,3530,"BADE","negative","absurd",2
"j5cnqdq",2,3223,"BADE","negative","true_",2
"j5cnqdq",2,5559,"BADE","negative","lure",2
"j5cnqdq",2,2524,"BADE","negative","lure",2
"j5cnqdq",1,5706,"BADE","negative","lure",3
"j5cnqdq",2,3375,"BADE","negative","lure",3
"j5cnqdq",2,2349,"BADE","negative","true_",3
"j5cnqdq",1,2951,"BADE","negative","absurd",3
"j5cnqdq",2,36409,"BADE","positive","lure",1
"j5cnqdq",2,2665,"BADE","positive","absurd",1
"j5cnqdq",1,2791,"BADE","positive","true_",1
"j5cnqdq",2,5258,"BADE","positive","lure",1
"j5cnqdq",2,5266,"BADE","positive","absurd",2
"j5cnqdq",4,4162,"BADE","positive","true_",2
"j5cnqdq",2,4155,"BADE","positive","lure",2
"j5cnqdq",2,1527,"BADE","positive","lure",2
"j5cnqdq",2,2588,"BADE","positive","lure",3
"j5cnqdq",2,1732,"BADE","positive","lure",3
"j5cnqdq",1,4091,"BADE","positive","true_",3
"j5cnqdq",2,3250,"BADE","positive","absurd",3
"j5cnqdq",2,6052,"BADE","positive","lure",1
"j5cnqdq",0,4293,"BADE","positive","absurd",1
"j5cnqdq",2,3306,"BADE","positive","true_",1
"j5cnqdq",2,1613,"BADE","positive","lure",1
"j5cnqdq",2,5141,"BADE","positive","absurd",2
"j5cnqdq",0,2915,"BADE","positive","true_",2
"j5cnqdq",4,2820,"BADE","positive","lure",2
"j5cnqdq",2,3226,"BADE","positive","lure",2
"j5cnqdq",2,6576,"BADE","positive","lure",3
"j5cnqdq",2,1568,"BADE","positive","lure",3
"j5cnqdq",4,3535,"BADE","positive","true_",3
"j5cnqdq",2,1374,"BADE","positive","absurd",3
"j5cnqdq",4,4504,"BADE","positive","lure",1
"j5cnqdq",1,5222,"BADE","positive","absurd",1
"j5cnqdq",2,2759,"BADE","positive","true_",1
"j5cnqdq",2,2678,"BADE","positive","lure",1
"j5cnqdq",1,6042,"BADE","positive","absurd",2
"j5cnqdq",2,1535,"BADE","positive","true_",2
"j5cnqdq",2,1864,"BADE","positive","lure",2
"j5cnqdq",2,2197,"BADE","positive","lure",2
"j5cnqdq",4,7245,"BADE","positive","lure",3
"j5cnqdq",4,2751,"BADE","positive","lure",3
"j5cnqdq",2,1681,"BADE","positive","true_",3
"j5cnqdq",0,2470,"BADE","positive","absurd",3
"j5cnqdq",6,3178,"BADE","positive","lure",1
"j5cnqdq",1,5152,"BADE","positive","absurd",1
"j5cnqdq",2,3472,"BADE","positive","true_",1
"j5cnqdq",4,2762,"BADE","positive","lure",1
"j5cnqdq",0,3161,"BADE","positive","absurd",2
"j5cnqdq",5,2833,"BADE","positive","true_",2
"j5cnqdq",2,2109,"BADE","positive","lure",2
"j5cnqdq",5,2349,"BADE","positive","lure",2
"j5cnqdq",2,7039,"BADE","positive","lure",3
"j5cnqdq",2,1430,"BADE","positive","lure",3
"j5cnqdq",6,1983,"BADE","positive","true_",3
"j5cnqdq",0,2053,"BADE","positive","absurd",3
"j5cnqdq",2,25920,"BADE","negative","lure",1
"j5cnqdq",0,2254,"BADE","negative","absurd",1
"j5cnqdq",2,1789,"BADE","negative","true_",1
"j5cnqdq",4,2590,"BADE","negative","lure",1
"j5cnqdq",0,3776,"BADE","negative","absurd",2
"j5cnqdq",2,2998,"BADE","negative","true_",2
"j5cnqdq",2,2207,"BADE","negative","lure",2
"j5cnqdq",5,3053,"BADE","negative","lure",2
"j5cnqdq",1,3955,"BADE","negative","lure",3
"j5cnqdq",2,1767,"BADE","negative","lure",3
"j5cnqdq",2,1398,"BADE","negative","true_",3
"j5cnqdq",0,2096,"BADE","negative","absurd",3
"j5cnqdq",4,5197,"BADE","positive","lure",1
"j5cnqdq",1,3246,"BADE","positive","absurd",1
"j5cnqdq",2,2231,"BADE","positive","true_",1
"j5cnqdq",6,2454,"BADE","positive","lure",1
"j5cnqdq",1,3970,"BADE","positive","absurd",2
"j5cnqdq",1,2190,"BADE","positive","true_",2
"j5cnqdq",4,35574,"BADE","positive","lure",2
"j5cnqdq",4,3020,"BADE","positive","lure",2
"j5cnqdq",5,3644,"BADE","positive","lure",3
"j5cnqdq",2,2525,"BADE","positive","lure",3
"j5cnqdq",2,2046,"BADE","positive","true_",3
"j5cnqdq",0,2119,"BADE","positive","absurd",3
"j5cnqdq",2,3563,"BADE","positive","lure",1
"j5cnqdq",2,2046,"BADE","positive","absurd",1
"j5cnqdq",4,2431,"BADE","positive","true_",1
"j5cnqdq",2,3342,"BADE","positive","lure",1
"j5cnqdq",4,6168,"BADE","positive","absurd",2
"j5cnqdq",4,1509,"BADE","positive","true_",2
"j5cnqdq",2,2542,"BADE","positive","lure",2
"j5cnqdq",2,1694,"BADE","positive","lure",2
"j5cnqdq",0,3683,"BADE","positive","lure",3
"j5cnqdq",1,1902,"BADE","positive","lure",3
"j5cnqdq",6,1814,"BADE","positive","true_",3
"j5cnqdq",6,2944,"BADE","positive","absurd",3
"j5cnqdq",2,35721,"BADE","positive","lure",1
"j5cnqdq",2,34857,"BADE","positive","absurd",1
"j5cnqdq",2,3172,"BADE","positive","true_",1
"j5cnqdq",2,2281,"BADE","positive","lure",1
"j5cnqdq",5,4241,"BADE","positive","absurd",2
"j5cnqdq",2,3191,"BADE","positive","true_",2
"j5cnqdq",4,2438,"BADE","positive","lure",2
"j5cnqdq",4,2490,"BADE","positive","lure",2
"j5cnqdq",2,5013,"BADE","positive","lure",3
"j5cnqdq",4,3247,"BADE","positive","lure",3
"j5cnqdq",6,2917,"BADE","positive","true_",3
"j5cnqdq",4,2181,"BADE","positive","absurd",3
"j5cnqdq",1,3132,"BADE","positive","lure",1
"j5cnqdq",2,2486,"BADE","positive","absurd",1
"j5cnqdq",4,2550,"BADE","positive","true_",1
"j5cnqdq",5,2559,"BADE","positive","lure",1
"j5cnqdq",0,3286,"BADE","positive","absurd",2
"j5cnqdq",6,2127,"BADE","positive","true_",2
"j5cnqdq",0,15062,"BADE","positive","lure",2
"j5cnqdq",1,5790,"BADE","positive","lure",2
"j5cnqdq",0,2618,"BADE","positive","lure",3
"j5cnqdq",0,3247,"BADE","positive","lure",3
"j5cnqdq",6,2895,"BADE","positive","true_",3
"j5cnqdq",0,2862,"BADE","positive","absurd",3
"j5cnqdq",4,2773,"BADE","negative","lure",1
"j5cnqdq",1,2663,"BADE","negative","absurd",1
"j5cnqdq",2,2759,"BADE","negative","true_",1
"j5cnqdq",4,3247,"BADE","negative","lure",1
"j5cnqdq",1,2682,"BADE","negative","absurd",2
"j5cnqdq",2,2823,"BADE","negative","true_",2
"j5cnqdq",5,2854,"BADE","negative","lure",2
"j5cnqdq",2,2598,"BADE","negative","lure",2
"j5cnqdq",2,4712,"BADE","negative","lure",3
"j5cnqdq",4,1583,"BADE","negative","lure",3
"j5cnqdq",2,2191,"BADE","negative","true_",3
"j5cnqdq",2,1191,"BADE","negative","absurd",3
"j5cnqdq",4,3155,"BADE","positive","lure",1
"j5cnqdq",1,2463,"BADE","positive","absurd",1
"j5cnqdq",4,1977,"BADE","positive","true_",1
"j5cnqdq",1,72662,"BADE","positive","lure",1
"j5cnqdq",0,3375,"BADE","positive","absurd",2
"j5cnqdq",1,1959,"BADE","positive","true_",2
"j5cnqdq",4,1805,"BADE","positive","lure",2
"j5cnqdq",4,9948,"BADE","positive","lure",2
"j5cnqdq",0,3546,"BADE","positive","lure",3
"j5cnqdq",0,4245,"BADE","positive","lure",3
"j5cnqdq",4,1844,"BADE","positive","true_",3
"j5cnqdq",0,2144,"BADE","positive","absurd",3
"j5cnqdq",4,3004,"BADE","negative","lure",1
"j5cnqdq",4,1706,"BADE","negative","absurd",1
"j5cnqdq",4,2972,"BADE","negative","true_",1
"j5cnqdq",6,2251,"BADE","negative","lure",1
"j5cnqdq",4,3446,"BADE","negative","absurd",2
"j5cnqdq",0,2459,"BADE","negative","true_",2
"j5cnqdq",6,1829,"BADE","negative","lure",2
"j5cnqdq",6,1587,"BADE","negative","lure",2
"j5cnqdq",1,7388,"BADE","negative","lure",3
"j5cnqdq",2,2235,"BADE","negative","lure",3
"j5cnqdq",5,2842,"BADE","negative","true_",3
"j5cnqdq",1,1540,"BADE","negative","absurd",3
"j5cnqdq",2,4678,"BADE","negative","lure",1
"j5cnqdq",1,41178,"BADE","negative","absurd",1
"j5cnqdq",4,2370,"BADE","negative","true_",1
"j5cnqdq",4,2618,"BADE","negative","lure",1
"j5cnqdq",0,3128,"BADE","negative","absurd",2
"j5cnqdq",4,1948,"BADE","negative","true_",2
"j5cnqdq",0,2954,"BADE","negative","lure",2
