"subject","bade_condition","prompt_type","scenario_trial","response_mean","rt_mean","D","N","P","stai_score","MSS","skipped"
"d5pfwra","positive","true_",1,2.25,6.69891666666667,0,3,1,54.4444444444444,4,5
"d5pfwra","positive","absurd",2,0,6.50566666666667,0,3,1,54.4444444444444,4,5
"d5pfwra","positive","true_",3,1.71428571428571,12.1592857142857,0,3,1,54.4444444444444,4,5
"d5pfwra","positive","lure",3,1,9.59535714285714,0,3,1,54.4444444444444,4,5
"d8kwb3h","negative","lure",2,3,4.3595,0,4,0,20,4,23
"d8kwb3h","negative","lure",1,4.25,4.17633333333333,0,4,0,20,4,23
"d8kwb3h","negative","true_",2,0,3.037,0,4,0,20,4,23
"d8kwb3h","negative","absurd",1,0.5,4.82016666666667,0,4,0,20,4,23
"d8kwb3h","negative","true_",1,1.66666666666667,8.30575,0,4,0,20,4,23
"d8kwb3h","negative","absurd",2,0,4.175,0,4,0,20,4,23
"d8kwb3h","positive","lure",1,2.41666666666667,3.88804166666667,0,4,0,20,4,24
"d8kwb3h","positive","true_",1,4.5,32.92275,0,4,0,20,4,24
"d8kwb3h","positive","absurd",1,0.333333333333333,4.33166666666667,0,4,0,20,4,24
"dc6hq9b","negative","true_",2,2.875,3.338125,0,0,0,32,0,12
"dc6hq9b","negative","true_",1,1.75,7.53883333333333,0,0,0,32,0,12
"dc6hq9b","negative","lure",3,1.25,4.82425,0,0,0,32,0,12
"dc6hq9b","negative","true_",3,4.25,7.07975,0,0,0,32,0,12
"dc6hq9b","negative","absurd",2,0.25,3.542375,0,0,0,32,0,12
"dc6hq9b","negative","lure",1,1.91666666666667,3.80170833333333,0,0,0,32,0,12
"dc6hq9b","negative","absurd",1,0.166666666666667,4.39816666666667,0,0,0,32,0,12
"dc6hq9b","negative","lure",2,1.25,4.5338125,0,0,0,32,0,12
"dc6hq9b","negative","absurd",3,0,3.4175,0,0,0,32,0,12
"dc6hq9b","positive","absurd",2,1.33333333333333,3.72733333333333,0,0,0,32,0,18
"dc6hq9b","positive","lure",2,1.33333333333333,4.98983333333333,0,0,0,32,0,18
"dc6hq9b","positive","absurd",3,0,4.581,0,0,0,32,0,18
"dc6hq9b","positive","true_",2,2,4.38533333333333,0,0,0,32,0,18
"dc6hq9b","positive","absurd",1,0.666666666666667,4.0755,0,0,0,32,0,18
"dc6hq9b","positive","lure",1,2.5,3.6905,0,0,0,32,0,18
"dc6hq9b","positive","true_",3,4.66666666666667,3.94766666666667,0,0,0,32,0,18
"dc6hq9b","positive","lure",3,0,5.02033333333333,0,0,0,32,0,18
"dc6hq9b","positive","true_",1,1.66666666666667,6.08591666666667,0,0,0,32,0,18
"dczb8e2","negative","lure",1,4.54166666666667,2.37391666666667,7,10,6,53,23,24
"dczb8e2","negative","true_",1,4.25,2.05975,7,10,6,53,23,24
"dczb8e2","negative","absurd",1,4.75,2.15316666666667,7,10,6,53,23,24
"dczb8e2","positive","lure",2,3,2.143,7,10,6,53,23,23
"dczb8e2","positive","absurd",2,4,1.722,7,10,6,53,23,23
"dczb8e2","positive","true_",2,5,3.009,7,10,6,53,23,23
"dczb8e2","positive","lure",1,4.54166666666667,59.312375,7,10,6,53,23,23
"dczb8e2","positive","true_",1,4.83333333333333,2.87975,7,10,6,53,23,23
"dczb8e2","positive","absurd",1,4.25,1.81225,7,10,6,53,23,23
"dl42uvl","negative","lure",1,3.625,10.419875,4,4,9,42,17,18
"dl42uvl","negative","true_",2,3,4.9155,4,4,9,42,17,18
"dl42uvl","negative","true_",1,3.75,4.85775,4,4,9,42,17,18
"dl42uvl","negative","absurd",3,2.5,4.584,4,4,9,42,17,18
"dl42uvl","negative","absurd",2,3.25,2.589,4,4,9,42,17,18
"dl42uvl","negative","true_",3,3,2.0285,4,4,9,42,17,18
"dl42uvl","negative","lure",3,4,3.10075,4,4,9,42,17,18
"dl42uvl","negative","lure",2,4.125,4.728375,4,4,9,42,17,18
"dl42uvl","negative","absurd",1,3.83333333333333,30.719,4,4,9,42,17,18
"dl42uvl","positive","lure",1,3.20833333333333,9.67370833333333,4,4,9,42,17,13
"dl42uvl","positive","lure",2,3.41666666666667,3.76733333333333,4,4,9,42,17,13
"dl42uvl","positive","absurd",3,3.2,3.8006,4,4,9,42,17,13
"dl42uvl","positive","true_",3,3.8,1.9778,4,4,9,42,17,13
"dl42uvl","positive","lure",3,3.7,2.6528,4,4,9,42,17,13
"dl42uvl","positive","true_",1,4.25,4.12816666666667,4,4,9,42,17,13
"dl42uvl","positive","absurd",1,4.08333333333333,8.60075,4,4,9,42,17,13
"dl42uvl","positive","true_",2,4.5,9.45933333333333,4,4,9,42,17,13
"dl42uvl","positive","absurd",2,3.83333333333333,27.0406666666667,4,4,9,42,17,13
"dl7g11z","negative","true_",1,3.08333333333333,10.2554166666667,0,3,1,41,4,23
"dl7g11z","negative","lure",2,5,5.571,0,3,1,41,4,23
"dl7g11z","negative","true_",2,2,3.612,0,3,1,41,4,23
"dl7g11z","negative","absurd",2,0,8.757,0,3,1,41,4,23
"dl7g11z","negative","absurd",1,1.66666666666667,6.08533333333333,0,3,1,41,4,23
"dl7g11z","negative","lure",1,3.29166666666667,3.361875,0,3,1,41,4,23
"dl7g11z","positive","true_",1,2.83333333333333,24.2265,0,3,1,41,4,20
"dl7g11z","positive","absurd",2,0,8.232,0,3,1,41,4,20
"dl7g11z","positive","absurd",1,1.33333333333333,11.8635,0,3,1,41,4,20
"dl7g11z","positive","lure",1,3.45833333333333,12.1434166666667,0,3,1,41,4,20
"dl7g11z","positive","lure",2,4.5,4.670875,0,3,1,41,4,20
"dl7g11z","positive","true_",2,3.5,2.898,0,3,1,41,4,20
"dqs34yk","negative","true_",1,3.33333333333333,4.54683333333333,10,0,6,44,16,24
"dqs34yk","negative","lure",1,3.79166666666667,3.84916666666667,10,0,6,44,16,24
"dqs34yk","negative","absurd",1,1.75,5.75491666666667,10,0,6,44,16,24
"dqs34yk","positive","true_",1,3.58333333333333,4.09408333333333,10,0,6,44,16,24
"dqs34yk","positive","absurd",1,1.5,5.52516666666667,10,0,6,44,16,24
"dqs34yk","positive","lure",1,4.45833333333333,3.56220833333333,10,0,6,44,16,24
"e20jlx6","negative","lure",2,1.90909090909091,3.48536363636364,0,0,0,54,0,4
"e20jlx6","negative","lure",1,2.04166666666667,5.21658333333333,0,0,0,54,0,4
"e20jlx6","negative","absurd",1,0.583333333333333,3.21391666666667,0,0,0,54,0,4
"e20jlx6","negative","absurd",2,0.0909090909090909,2.50781818181818,0,0,0,54,0,4
"e20jlx6","negative","true_",2,3.18181818181818,2.42509090909091,0,0,0,54,0,4
"e20jlx6","negative","absurd",3,0,3.298,0,0,0,54,0,4
"e20jlx6","negative","true_",1,2.5,3.59966666666667,0,0,0,54,0,4
"e20jlx6","negative","true_",3,3.88888888888889,2.58244444444444,0,0,0,54,0,4
"e20jlx6","negative","lure",3,1,2.76166666666667,0,0,0,54,0,4
"e20jlx6","positive","true_",1,2.58333333333333,3.66958333333333,0,0,0,54,0,4
"e20jlx6","positive","lure",3,1.5625,2.855125,0,0,0,54,0,4
"e20jlx6","positive","true_",3,4.25,2.802875,0,0,0,54,0,4
"e20jlx6","positive","true_",2,3.91666666666667,2.76066666666667,0,0,0,54,0,4
"e20jlx6","positive","absurd",1,0.583333333333333,3.19558333333333,0,0,0,54,0,4
"e20jlx6","positive","lure",2,1.41666666666667,3.49975,0,0,0,54,0,4
"e20jlx6","positive","absurd",2,0.0833333333333333,2.41041666666667,0,0,0,54,0,4
"e20jlx6","positive","lure",1,2.33333333333333,6.63375,0,0,0,54,0,4
"e20jlx6","positive","absurd",3,0,4.057375,0,0,0,54,0,4
"e5g14ua","negative","absurd",1,0.0833333333333333,3.85041666666667,0,1,0,34,1,12
"e5g14ua","negative","absurd",2,0,1.867375,0,1,0,34,1,12
"e5g14ua","negative","absurd",3,0,2.13475,0,1,0,34,1,12
"e5g14ua","negative","true_",1,2.41666666666667,5.32058333333333,0,1,0,34,1,12
"e5g14ua","negative","lure",1,2.16666666666667,2.65808333333333,0,1,0,34,1,12
"e5g14ua","negative","true_",2,3.25,2.498125,0,1,0,34,1,12
"e5g14ua","negative","true_",3,3.25,5.4645,0,1,0,34,1,12
"e5g14ua","negative","lure",3,1.25,2.150625,0,1,0,34,1,12
"e5g14ua","negative","lure",2,2,3.3464375,0,1,0,34,1,12
"e5g14ua","positive","absurd",3,0,2.158,0,1,0,34,1,13
"e5g14ua","positive","lure",1,2.125,2.62170833333333,0,1,0,34,1,13
"e5g14ua","positive","true_",2,2.88888888888889,2.15611111111111,0,1,0,34,1,13
"e5g14ua","positive","absurd",2,0,2.06477777777778,0,1,0,34,1,13
"e5g14ua","positive","true_",1,2.75,5.82175,0,1,0,34,1,13
"e5g14ua","positive","lure",2,1.72222222222222,3.43533333333333,0,1,0,34,1,13
"e5g14ua","positive","lure",3,1.75,2.742,0,1,0,34,1,13
"e5g14ua","positive","absurd",1,0,2.73658333333333,0,1,0,34,1,13
"e5g14ua","positive","true_",3,4,4.3945,0,1,0,34,1,13
"e5n0l9n","negative","true_",3,4.90909090909091,9.10281818181818,0,0,0,34,0,1
"e5n0l9n","negative","lure",3,0.636363636363636,4.79881818181818,0,0,0,34,0,1
"e5n0l9n","negative","true_",1,2.58333333333333,10.2645,0,0,0,34,0,1
"e5n0l9n","negative","true_",2,3.75,7.94941666666667,0,0,0,34,0,1
"e5n0l9n","negative","lure",2,1.58333333333333,5.25516666666667,0,0,0,34,0,1
"e5n0l9n","negative","lure",1,2.54166666666667,5.42529166666667,0,0,0,34,0,1
"e5n0l9n","negative","absurd",2,0.416666666666667,9.89816666666667,0,0,0,34,0,1
"e5n0l9n","negative","absurd",1,0.75,5.53491666666667,0,0,0,34,0,1
"e5n0l9n","negative","absurd",3,0.272727272727273,4.65118181818182,0,0,0,34,0,1
"e5n0l9n","positive","absurd",1,0.833333333333333,5.25241666666667,0,0,0,34,0,2
"e5n0l9n","positive","lure",1,1.875,6.55075,0,0,0,34,0,2
"e5n0l9n","positive","absurd",3,0.3,4.4988,0,0,0,34,0,2
"e5n0l9n","positive","lure",2,0.625,4.25520833333333,0,0,0,34,0,2
"e5n0l9n","positive","absurd",2,0.333333333333333,7.28966666666667,0,0,0,34,0,2
"e5n0l9n","positive","true_",3,5.5,7.3183,0,0,0,34,0,2
"e5n0l9n","positive","true_",2,5.08333333333333,76.2215,0,0,0,34,0,2
"e5n0l9n","positive","lure",3,0.5,4.7494,0,0,0,34,0,2
"e5n0l9n","positive","true_",1,3.66666666666667,17.3998333333333,0,0,0,34,0,2
"ehmnddd","negative","lure",1,4.125,7.32416666666667,0,1,0,27,1,24
"ehmnddd","negative","true_",1,2.58333333333333,10.62525,0,1,0,27,1,24
"ehmnddd","negative","absurd",1,0,7.62675,0,1,0,27,1,24
"ehmnddd","positive","true_",1,3.83333333333333,5.06166666666667,0,1,0,27,1,24
"ehmnddd","positive","absurd",1,0.333333333333333,4.35825,0,1,0,27,1,24
"ehmnddd","positive","lure",1,3.29166666666667,7.495125,0,1,0,27,1,24
"ff3mt37","negative","true_",1,2.33333333333333,6.2285,1,3,2,27,6,24
"ff3mt37","negative","lure",1,3.33333333333333,7.9205,1,3,2,27,6,24
"ff3mt37","negative","absurd",1,0.166666666666667,5.94866666666667,1,3,2,27,6,24
"ff3mt37","positive","lure",1,3.41666666666667,7.09808333333333,1,3,2,27,6,24
"ff3mt37","positive","true_",1,2.83333333333333,6.35916666666667,1,3,2,27,6,24
"ff3mt37","positive","absurd",1,1.66666666666667,6.45416666666667,1,3,2,27,6,24
"ffltuzp","negative","absurd",1,3.75,3.83575,7,6,10,48,23,24
"ffltuzp","negative","true_",1,3.75,6.16016666666667,7,6,10,48,23,24
"ffltuzp","negative","lure",1,3.83333333333333,31.11375,7,6,10,48,23,24
"ffltuzp","positive","absurd",1,4.08333333333333,42.67975,7,6,10,48,23,24
"ffltuzp","positive","lure",1,3.95833333333333,9.65341666666667,7,6,10,48,23,24
"ffltuzp","positive","true_",1,3.91666666666667,3.58041666666667,7,6,10,48,23,24
"flgyw00","negative","absurd",2,1.54545454545455,14.7943636363636,4,4,0,59,8,13
"flgyw00","negative","absurd",1,2.16666666666667,7.525,4,4,0,59,8,13
"flgyw00","negative","lure",2,3.13636363636364,4.31836363636364,4,4,0,59,8,13
"flgyw00","negative","true_",1,2.75,3.0065,4,4,0,59,8,13
"flgyw00","negative","lure",1,3.375,2.52233333333333,4,4,0,59,8,13
"flgyw00","negative","true_",2,3.18181818181818,2.63354545454545,4,4,0,59,8,13
"flgyw00","positive","lure",3,3.33333333333333,2.40633333333333,4,4,0,59,8,10
"flgyw00","positive","lure",2,3.36363636363636,2.60177272727273,4,4,0,59,8,10
"flgyw00","positive","lure",1,3.91666666666667,2.77104166666667,4,4,0,59,8,10
"flgyw00","positive","true_",2,3.72727272727273,3.992,4,4,0,59,8,10
"flgyw00","positive","absurd",3,0.333333333333333,4.86833333333333,4,4,0,59,8,10
"flgyw00","positive","absurd",1,2.16666666666667,39.6914166666667,4,4,0,59,8,10
"flgyw00","positive","true_",1,3.41666666666667,2.56091666666667,4,4,0,59,8,10
"flgyw00","positive","absurd",2,1.09090909090909,3.97536363636364,4,4,0,59,8,10
"flgyw00","positive","true_",3,4,4.49266666666667,4,4,0,59,8,10
"fnhfpqz","negative","lure",3,0.272727272727273,5.34318181818182,0,0,0,41,0,1
"fnhfpqz","negative","true_",1,2.16666666666667,7.43841666666667,0,0,0,41,0,1
"fnhfpqz","negative","true_",2,2.83333333333333,4.27366666666667,0,0,0,41,0,1
"fnhfpqz","negative","absurd",1,1,5.25358333333333,0,0,0,41,0,1
"fnhfpqz","negative","true_",3,3.09090909090909,5.03081818181818,0,0,0,41,0,1
"fnhfpqz","negative","lure",2,1.25,3.77704166666667,0,0,0,41,0,1
"fnhfpqz","negative","absurd",2,0.666666666666667,6.63675,0,0,0,41,0,1
"fnhfpqz","negative","lure",1,2.08333333333333,4.396125,0,0,0,41,0,1
"fnhfpqz","negative","absurd",3,0,2.77563636363636,0,0,0,41,0,1
"fnhfpqz","positive","absurd",1,1.66666666666667,4.38375,0,0,0,41,0,0
"fnhfpqz","positive","absurd",2,0.833333333333333,7.19575,0,0,0,41,0,0
"fnhfpqz","positive","absurd",3,0.333333333333333,2.8905,0,0,0,41,0,0
"fnhfpqz","positive","lure",1,1.75,3.473375,0,0,0,41,0,0
"fnhfpqz","positive","lure",2,1.08333333333333,3.13179166666667,0,0,0,41,0,0
"fnhfpqz","positive","lure",3,0.916666666666667,5.54308333333333,0,0,0,41,0,0
"fnhfpqz","positive","true_",1,2,6.376,0,0,0,41,0,0
"fnhfpqz","positive","true_",2,3,3.73741666666667,0,0,0,41,0,0
"fnhfpqz","positive","true_",3,3.83333333333333,3.51883333333333,0,0,0,41,0,0
"fq7lb7t","negative","absurd",1,3.5,5.33975,12,9,13,52,34,24
"fq7lb7t","negative","true_",1,3.58333333333333,4.03175,12,9,13,52,34,24
"fq7lb7t","negative","lure",1,3.375,6.06441666666667,12,9,13,52,34,24
"fq7lb7t","positive","absurd",1,3.16666666666667,93.89475,12,9,13,52,34,23
"fq7lb7t","positive","lure",1,3.91666666666667,12.387,12,9,13,52,34,23
"fq7lb7t","positive","lure",2,5,5.323,12,9,13,52,34,23
"fq7lb7t","positive","absurd",2,2,6.472,12,9,13,52,34,23
"fq7lb7t","positive","true_",1,3.33333333333333,7.57275,12,9,13,52,34,23
"fq7lb7t","positive","true_",2,4,5.933,12,9,13,52,34,23
"fqnscry","negative","true_",3,2.91666666666667,2.94166666666667,2,7,6,39,15,0
"fqnscry","negative","true_",1,3.08333333333333,5.62166666666667,2,7,6,39,15,0
"fqnscry","negative","absurd",1,3.75,3.41,2,7,6,39,15,0
"fqnscry","negative","lure",2,4,3.76541666666667,2,7,6,39,15,0
"fqnscry","negative","true_",2,3,3.18841666666667,2,7,6,39,15,0
"fqnscry","negative","absurd",3,3.25,6.98716666666667,2,7,6,39,15,0
"fqnscry","negative","lure",3,4.08333333333333,3.861375,2,7,6,39,15,0
"fqnscry","negative","absurd",2,3,3.34966666666667,2,7,6,39,15,0
"fqnscry","negative","lure",1,3.58333333333333,3.66979166666667,2,7,6,39,15,0
"fqnscry","positive","lure",1,3,3.39725,2,7,6,39,15,0
"fqnscry","positive","lure",2,3,5.09516666666667,2,7,6,39,15,0
"fqnscry","positive","lure",3,2.875,3.87983333333333,2,7,6,39,15,0
"fqnscry","positive","true_",1,4.25,6.45525,2,7,6,39,15,0
"fqnscry","positive","true_",2,3.83333333333333,3.58766666666667,2,7,6,39,15,0
"fqnscry","positive","true_",3,4.41666666666667,2.9995,2,7,6,39,15,0
"fqnscry","positive","absurd",2,3,3.19266666666667,2,7,6,39,15,0
"fqnscry","positive","absurd",3,2.41666666666667,3.92416666666667,2,7,6,39,15,0
"fqnscry","positive","absurd",1,3.5,3.66166666666667,2,7,6,39,15,0
"fqvtkmv","negative","lure",1,1.91666666666667,9.22145833333333,0,0,0,20,0,13
"fqvtkmv","negative","lure",3,0,3.74225,0,0,0,20,0,13
"fqvtkmv","negative","true_",2,3.14285714285714,4.15,0,0,0,20,0,13
"fqvtkmv","negative","true_",1,2.33333333333333,4.796,0,0,0,20,0,13
"fqvtkmv","negative","lure",2,1.85714285714286,5.51935714285714,0,0,0,20,0,13
"fqvtkmv","negative","absurd",2,0,4.05371428571429,0,0,0,20,0,13
"fqvtkmv","negative","true_",3,6,3.006,0,0,0,20,0,13
"fqvtkmv","negative","absurd",3,0,2.84975,0,0,0,20,0,13
"fqvtkmv","negative","absurd",1,0,3.71133333333333,0,0,0,20,0,13
"fqvtkmv","positive","true_",2,4,4.23885714285714,0,0,0,20,0,15
"fqvtkmv","positive","lure",2,1.14285714285714,5.04078571428571,0,0,0,20,0,15
"fqvtkmv","positive","true_",1,2,4.307,0,0,0,20,0,15
"fqvtkmv","positive","true_",3,6,2.3865,0,0,0,20,0,15
"fqvtkmv","positive","absurd",1,0,3.44441666666667,0,0,0,20,0,15
"fqvtkmv","positive","lure",3,0,3.66025,0,0,0,20,0,15
"fqvtkmv","positive","lure",1,3,10.225875,0,0,0,20,0,15
"fqvtkmv","positive","absurd",2,0,3.73742857142857,0,0,0,20,0,15
"fqvtkmv","positive","absurd",3,0,2.498,0,0,0,20,0,15
"fr0y21r","negative","lure",1,3.16666666666667,4.842875,1,3,7,41,11,24
"fr0y21r","negative","true_",1,3.5,5.70633333333333,1,3,7,41,11,24
"fr0y21r","negative","absurd",1,2.75,6.39366666666667,1,3,7,41,11,24
"fr0y21r","positive","absurd",2,4,2.794,1,3,7,41,11,23
"fr0y21r","positive","true_",1,2.91666666666667,6.63983333333333,1,3,7,41,11,23
"fr0y21r","positive","lure",2,4.5,9.516,1,3,7,41,11,23
"fr0y21r","positive","true_",2,3,5.09,1,3,7,41,11,23
"fr0y21r","positive","absurd",1,3.08333333333333,4.44658333333333,1,3,7,41,11,23
"fr0y21r","positive","lure",1,3.33333333333333,5.23454166666667,1,3,7,41,11,23
"fx9uxnd","negative","true_",1,2.08333333333333,2.88583333333333,0,4,0,53,4,2
"fx9uxnd","negative","true_",2,2.27272727272727,3.46981818181818,0,4,0,53,4,2
"fx9uxnd","negative","absurd",1,1.5,55.8658333333333,0,4,0,53,4,2
"fx9uxnd","negative","absurd",3,0.272727272727273,2.23345454545455,0,4,0,53,4,2
"fx9uxnd","negative","lure",3,1.45454545454545,2.72018181818182,0,4,0,53,4,2
"fx9uxnd","negative","lure",2,2.31818181818182,2.69631818181818,0,4,0,53,4,2
"fx9uxnd","negative","absurd",2,0.818181818181818,4.67436363636364,0,4,0,53,4,2
"fx9uxnd","negative","true_",3,3.45454545454545,5.97890909090909,0,4,0,53,4,2
"fx9uxnd","negative","lure",1,2.29166666666667,2.56879166666667,0,4,0,53,4,2
"fx9uxnd","positive","true_",2,3.25,3.27566666666667,0,4,0,53,4,1
"fx9uxnd","positive","true_",3,3.63636363636364,5.93136363636364,0,4,0,53,4,1
"fx9uxnd","positive","absurd",1,1.5,6.47058333333333,0,4,0,53,4,1
"fx9uxnd","positive","absurd",2,1.16666666666667,4.2565,0,4,0,53,4,1
"fx9uxnd","positive","true_",1,3.08333333333333,3.41183333333333,0,4,0,53,4,1
"fx9uxnd","positive","lure",3,1.59090909090909,3.02759090909091,0,4,0,53,4,1
"fx9uxnd","positive","lure",1,2.70833333333333,3.10279166666667,0,4,0,53,4,1
"fx9uxnd","positive","absurd",3,0.818181818181818,2.52,0,4,0,53,4,1
"fx9uxnd","positive","lure",2,2.33333333333333,2.59558333333333,0,4,0,53,4,1
"g02d1db","negative","lure",1,3.125,4.409375,0,0,0,29,0,23
"g02d1db","negative","lure",2,4.5,2.603,0,0,0,29,0,23
"g02d1db","negative","absurd",1,0.166666666666667,4.23375,0,0,0,29,0,23
"g02d1db","negative","true_",1,2.91666666666667,8.74083333333333,0,0,0,29,0,23
"g02d1db","negative","true_",2,4,2.853,0,0,0,29,0,23
"g02d1db","negative","absurd",2,0,6.933,0,0,0,29,0,23
"g02d1db","positive","absurd",1,0.166666666666667,3.5965,0,0,0,29,0,24
"g02d1db","positive","true_",1,3.75,7.46475,0,0,0,29,0,24
"g02d1db","positive","lure",1,3.16666666666667,4.03858333333333,0,0,0,29,0,24
"gcvnby3","negative","lure",1,2.58333333333333,3.30854166666667,0,0,4,25,4,24
"gcvnby3","negative","absurd",1,0.833333333333333,3.84558333333333,0,0,4,25,4,24
"gcvnby3","negative","true_",1,3.75,5.35916666666667,0,0,4,25,4,24
"gcvnby3","positive","absurd",1,0.166666666666667,3.02441666666667,0,0,4,25,4,24
"gcvnby3","positive","true_",1,3.83333333333333,5.78058333333333,0,0,4,25,4,24
"gcvnby3","positive","lure",1,3,4.154,0,0,4,25,4,24
"gmfq6ey","negative","true_",2,4.63636363636364,2.83227272727273,10,9,9,54,28,2
"gmfq6ey","negative","absurd",2,4.63636363636364,3.04636363636364,10,9,9,54,28,2
"gmfq6ey","negative","true_",3,4.63636363636364,2.25354545454545,10,9,9,54,28,2
"gmfq6ey","negative","lure",3,4.59090909090909,2.48013636363636,10,9,9,54,28,2
"gmfq6ey","negative","absurd",3,4.45454545454545,3.54654545454545,10,9,9,54,28,2
"gmfq6ey","negative","absurd",1,4.66666666666667,2.46175,10,9,9,54,28,2
"gmfq6ey","negative","true_",1,4.58333333333333,3.7855,10,9,9,54,28,2
"gmfq6ey","negative","lure",1,4.45833333333333,3.824625,10,9,9,54,28,2
"gmfq6ey","negative","lure",2,4.45454545454545,3.03077272727273,10,9,9,54,28,2
"gmfq6ey","positive","lure",1,4.70833333333333,2.78879166666667,10,9,9,54,28,0
"gmfq6ey","positive","lure",2,4.33333333333333,2.65954166666667,10,9,9,54,28,0
"gmfq6ey","positive","lure",3,4.66666666666667,2.548,10,9,9,54,28,0
"gmfq6ey","positive","true_",3,4.66666666666667,3.305,10,9,9,54,28,0
"gmfq6ey","positive","absurd",2,4.25,2.878,10,9,9,54,28,0
"gmfq6ey","positive","absurd",3,4.5,2.66591666666667,10,9,9,54,28,0
"gmfq6ey","positive","true_",1,4.66666666666667,4.17041666666667,10,9,9,54,28,0
"gmfq6ey","positive","absurd",1,4.75,2.69741666666667,10,9,9,54,28,0
"gmfq6ey","positive","true_",2,4.5,3.22158333333333,10,9,9,54,28,0
"gowv1jh","negative","absurd",1,0.833333333333333,18.353,0,1,1,50,2,24
"gowv1jh","negative","true_",1,2.83333333333333,8.346,0,1,1,50,2,24
"gowv1jh","negative","lure",1,3.625,8.94929166666667,0,1,1,50,2,24
"gowv1jh","positive","true_",1,4.16666666666667,8.98975,0,1,1,50,2,23
"gowv1jh","positive","true_",2,5,6.672,0,1,1,50,2,23
"gowv1jh","positive","absurd",1,0.583333333333333,10.9105,0,1,1,50,2,23
"gowv1jh","positive","lure",1,2.375,7.654,0,1,1,50,2,23
"gowv1jh","positive","lure",2,4,3.8745,0,1,1,50,2,23
"gowv1jh","positive","absurd",2,2,6.456,0,1,1,50,2,23
"gwcrjp6","negative","absurd",2,4,4.314,4,5,4,50,13,23
"gwcrjp6","negative","absurd",1,2.91666666666667,2.74341666666667,4,5,4,50,13,23
"gwcrjp6","negative","lure",2,1.5,4.2955,4,5,4,50,13,23
"gwcrjp6","negative","true_",1,1.91666666666667,5.24033333333333,4,5,4,50,13,23
"gwcrjp6","negative","lure",1,3.25,2.55225,4,5,4,50,13,23
"gwcrjp6","negative","true_",2,0,3.811,4,5,4,50,13,23
"gwcrjp6","positive","absurd",1,2.66666666666667,2.99366666666667,4,5,4,50,13,24
"gwcrjp6","positive","lure",1,2.29166666666667,2.63208333333333,4,5,4,50,13,24
"gwcrjp6","positive","true_",1,2,5.36716666666667,4,5,4,50,13,24
"h58q7r1","negative","absurd",2,0,2.46775,0,1,0,20,1,0
"h58q7r1","negative","absurd",3,0,4.29425,0,1,0,20,1,0
"h58q7r1","negative","lure",1,2,7.50133333333333,0,1,0,20,1,0
"h58q7r1","negative","lure",2,1,5.85933333333333,0,1,0,20,1,0
"h58q7r1","negative","lure",3,0.833333333333333,4.34595833333333,0,1,0,20,1,0
"h58q7r1","negative","true_",1,1.83333333333333,4.694,0,1,0,20,1,0
"h58q7r1","negative","true_",2,3.83333333333333,3.87983333333333,0,1,0,20,1,0
"h58q7r1","negative","true_",3,4.33333333333333,4.02958333333333,0,1,0,20,1,0
"h58q7r1","negative","absurd",1,0,6.64108333333333,0,1,0,20,1,0
